lord_id,name,alliance_id,alliance_tag,town_center,home_server,power,map_id,units_killed,faction,merits,highest_power,legion_power,tech_power,building_power,hero_power,units_dead,units_healed,city_sieges,defeats,victories,scouted,gold,wood,ore,mana,gems,resources_given,resources_given_count,helps_given,gold_spent,wood_spent,stone_spent,mana_spent,gems_spent,killcount_t5,killcount_t4,killcount_t3,killcount_t2,killcount_t1
10043768,민둥띄,270514,WInd,25,381,113460106,24065,243194237,League of Order,-,115219046,55899797,31732531,18680998,7146780,2234343,236032283,61,32124,131862,224,2624265582,4506870578,2444291830,2547384011,9253,-,-,69546,5055143381,6034186652,3427726210,3148738620,-,109060585,107781368,1892189,761935,23669089
3009254,ƁƛƦƁƛƦЄllƛ,284990,R4GE,25,51,113421824,24065,527434169,League of Order,-,113421824,54337405,31732531,18680998,8658120,1251709,412891905,319,47828,149428,614,1194364421,1286899870,1182406298,2098814814,6151,525319737,150,171229,8162143403,8297855149,5465630460,5095861356,-,118073882,335330793,8842269,3461544,61430130
5465713,KohAliongᴵᴰᴺ,267593,NxW,25,375,113286602,24065,736924457,Springwardens,-,132605832,55126493,31732531,18680998,7746580,1112239,542719465,283,43976,147737,871,1496831880,1749823422,983838497,3425728433,614,39019517,13,78140,10328995478,10856973567,7822487841,6900371359,-,180906403,435779142,20060376,10000831,90071586
14931101,Freebie 贈物,267593,NxW,25,375,113198399,24065,324374133,League of Order,-,122367639,54825380,31732531,18680998,7703490,1598119,290839844,121,42673,198768,165,870539050,750691028,502798215,4558072158,-,6204529,3,84930,12415876147,12484687223,8897906365,6298332322,-,169716457,137795145,2867401,1145510,12804211
4957226,H Y P R A A,275330,BTX',25,99,113071513,24065,684564322,League of Order,-,127945903,52694844,31732531,18680998,9963140,2986862,503302012,199,77161,221441,741,1027882132,688181197,903539748,1687963368,98,62929189,15,104311,8393354042,7852982506,4879141303,4895812471,-,304232597,256407226,10257172,5218358,108163742
5198145,ARL4N,305335,WB_A,25,249,113056315,24065,624247944,League of Order,-,118337895,52141976,31732531,18680998,10240030,5139226,416355987,538,63171,135935,966,765463166,671573055,439950020,3088041900,599,529906894,108,118540,10237380357,10165988782,7004318951,5374844973,-,212809666,326904815,12925128,4146348,67085443
15673802,ᵀᴮ Awez,267593,NxW,25,375,113045875,24065,377594183,League of Order,-,113045875,54383166,31732531,18680998,7929180,1062250,334012649,356,62101,117909,867,1681174091,1675016950,1043266555,3377957720,907,55513693,17,111956,11716397922,12036079035,7413345083,5540887691,-,111297962,200978163,5494000,1923430,57780933
1661672,ˢᵏᵘˡˡⁱᵉˢDärknëz,183549,TJS,25,40,112954980,24065,1004225785,League of Order,-,112954980,55179406,31734406,18680998,7360170,2285842,209304522,1426,52589,80485,766,1294035828,1275455336,913765532,879301409,85,1259450394,266,67086,5002980098,5027081690,3522278078,2715511104,-,77141114,231981494,42234049,22122556,628935139
3515700,RHoDiaN,284633,DawN,25,46,112901577,24065,138477013,League of Order,-,112922577,55634748,31732531,18680998,6533300,229785,265887633,21,34024,123873,183,3059218515,2493987437,2913035792,2234994897,3914,5450515822,1266,96523,5738187809,6287978011,5399406697,3006080219,-,63909516,49900639,354189,107705,24198598
2027359,ᵃˡᵖʰᵃForest Hunter,240040,NTS,25,49,112875187,24065,252978358,League of Order,-,122720117,54969578,31732531,18680998,7418480,685265,307791435,50,56123,193430,85,1613255615,1246458027,1624393317,1645922640,179,151257630,42,41326,6503886392,6144503714,5226819428,4367768571,-,152111389,46302454,1257628,4175588,49095650
1574008,ᴍᴏ ᴅ ᴘɪɢɢʏ,284633,DawN,25,46,112842810,46,70267897,League of Order,-,112842810,53956251,31732531,18680998,8473030,315388,106751555,171,10997,86332,88,1743979338,1681272872,1085616230,1388473751,102284,30751850,9,93212,4540372752,4585377707,3497283872,2871516824,-,7201701,39797444,7126425,12123191,3917962
2331737,MacMask,284990,R4GE,25,51,112778697,51,261039520,League of Order,-,113025177,54674678,31732531,18680998,7690490,636016,224141792,20,19553,130143,595,3147066841,3166889103,2078387967,3288489627,22114,54318758,18,101221,7693606224,7649320718,5886758138,5354890109,-,71420055,175391152,2023190,897099,11256032
13756181,뚜르뚜르,267593,NxW,25,375,112759238,24065,410870007,Springwardens,-,112816490,59170367,29099413,18680998,5808460,1124407,440378742,24,97555,92410,555,1210954621,1200075525,481246219,4036476586,18170,5793750011,1162,121561,16792639439,19604540101,9572525553,6756730108,-,122472554,198642166,22498309,12558000,54696331
12913373,Hans the Fox,267593,NxW,25,375,112738482,24065,910804324,Wilderburg,-,132203392,53332853,31732531,18680998,8992100,5142598,529809773,165,124294,254124,1788,2582819214,539443813,977842552,4221700455,242,76904867,22,138138,17042824705,11669963133,8080948873,8036578427,-,431087019,422504135,9120529,3153454,44824984
1542180,ᵃˡᵖʰᵃZergo,240040,NTS,25,49,112669405,24065,615949653,League of Order,-,139261516,54749471,31734406,18680998,7504530,1494757,512226338,398,87918,223871,1035,1035295688,872999569,772198872,1924189151,2426,662342310,162,74877,8388199408,7498278081,4909674933,4592329989,-,297272826,163532663,18244441,17732102,118865287
7472344,Tankenstëin,196321,WTF,25,16,112652279,24065,156591886,Springwardens,-,112655439,53209200,31732531,18680998,9029550,1180463,227592823,77,38378,79674,424,4231240623,3583247093,2064270652,3208922544,22850,422319674,98,165050,9367904639,8644922045,4761511544,5166056975,-,57954181,82709332,3365098,938347,11587446
10475693,ᴵᴿᴼᴺ 라이스와인,305335,WB_A,25,249,112327722,24065,580003519,League of Order,-,112391892,52624703,31732531,18680998,9289490,6243120,505524255,1182,131387,246012,1355,1381151195,1234665440,731439854,2045526530,176,253904710,61,90130,9892985868,10029837806,6489461635,6288465263,-,286705546,227428944,19290846,9745994,36463392
3393262,ᶜʰᵒˢᵉⁿThorek,302194,TFS,25,40,112190152,24065,392379791,League of Order,-,123613832,55602603,31732531,17548018,7115000,652542,468365611,39,57383,276457,898,2733252101,3183507702,2359322595,5247899777,205,1114265059,225,127318,8973608884,10148253063,7268599236,5557059017,-,222079898,142180710,5819705,3094522,19173616
9672986,ˢⁱᵍᵐᵃ Baldman,240040,NTS,25,49,112027329,24065,757901404,League of Order,-,117666339,53642490,31732531,18680998,7971310,1399224,467993809,213,37790,446529,364,1423252944,1340038036,1018364337,7480293509,93438,6205000000,1246,121888,13502551475,14220085738,10901858994,5473302909,-,341560078,380941292,2216537,7336463,25837603
1363017,J Y X,267593,NxW,25,375,112024826,24065,395398826,Wilderburg,-,117793266,53308837,31732531,18680998,8198460,2729937,417599796,508,87679,144602,1436,2596672230,1247374007,1130159425,2029720572,896,700434628,151,140541,10388167994,7478334242,5865377038,4953693338,-,198841701,116848813,4281334,3420048,71485364
15046604,メ 0dysseus,267593,NxW,25,375,111965698,24065,466483982,League of Order,-,161089008,51707459,31732531,18680998,9844710,4043516,359639058,456,77231,152469,144,744930718,528220656,633904591,2014187611,125,261820169,53,64522,21706095684,20481486281,15266556319,12891506500,-,205945059,185328118,3805890,1454732,69873380
15022978,ＤＥＸ,267593,NxW,25,375,111913694,24065,291870303,Wilderburg,-,112064884,54248475,31732531,18680998,7251690,2295296,317474854,528,63927,91698,432,347105003,347944130,230026557,1876461706,3,123593418,31,45466,14489256149,13743700106,8648515067,7389908783,-,101449289,110711230,6591840,2874634,70132296
1242814,Critically,339030,wAo,25,92,111868923,24065,292336082,League of Order,-,114234143,55676144,31732531,18267538,6192710,1328040,292985266,63,45034,307939,524,2044217109,2505674381,1951840635,1982470302,2147,535349451,110,110468,5170201509,5446420426,3858565642,2979250542,-,209066963,63943739,1489174,1972147,15850499
476441,GUGMA,196321,WTF,25,16,111792933,24065,152541368,League of Order,-,111813293,53472274,31732531,17867358,8464770,788902,248729298,69,23164,117243,134,1025437539,1674352788,1148078460,1463746585,420,160000000,32,112591,5210759025,5820940198,4209088328,3106058278,-,49549258,94896721,2485448,919992,4650629
8569120,Lone Wulf,-,-,25,16,111546396,16,542131398,Springwardens,-,111546396,55313752,31734406,18680998,5817240,1672886,248073641,430,44086,78995,614,63863503,37014937,32755335,370032669,53,56430979,16,32074,1493718246,1651967971,1204372898,1142836925,-,163567731,353110274,15762875,3268240,6167255
1661508,Mr Jm,196321,WTF,25,16,111483307,24065,326713427,League of Order,-,111483307,53682608,31732531,18680998,7387170,1973423,287370040,212,42514,154956,182,2770152440,2782920458,1782336054,2508559608,5109,181247848,39,104232,5780785179,5873055613,4375103528,3838412292,-,111404428,200781847,1942204,577059,11976896
9699280,ᵍᵃᵐᵐᵃ Drogba,240040,NTS,25,49,111479743,24065,231124489,League of Order,-,111479743,53711264,31732531,18680998,7337270,2319643,338238034,26,56755,212078,52,1355624516,2352777073,1577176647,2539794996,348,-,-,118823,7244889038,8539477354,5611748550,4306691272,-,159974805,54555483,394076,2997209,13192823
540864,Kaco,196321,WTF,25,16,111462111,24065,231001857,Springwardens,-,111462111,55531609,30533214,18027698,7241590,1081112,432867251,54,43976,130595,689,4355119741,4563463285,2664719595,3931173575,5121,108159053,31,131595,8770218586,9340127497,5951833343,5144708265,-,60662052,125156824,1967267,368380,42764149
4339400,WIDOW,275330,BTX',25,99,111453048,24065,454896824,League of Order,-,111453048,54756394,31734406,18680998,6281250,2899942,285676929,75,48863,131203,461,249356872,245838453,130122365,951605262,294,1640901613,352,73312,5563448179,5668219084,4021139546,3635628269,-,174929512,247949957,4666811,2283525,24910481
14573636,Placeholdër,302194,TFS,25,40,111341418,40,693428241,League of Order,-,113656916,53617769,31732531,18484858,7506260,552311,379946123,132,55315,172424,382,1001868470,866861611,764409124,2283574986,4361,67297900,23,78500,12233608708,12746463045,7816157705,5826195395,-,174764141,448369495,10580339,3211969,56468223
10339011,Ash ツ,267593,NxW,25,375,111336671,24065,426356504,League of Order,-,125974785,55307382,31732531,18463678,5833080,1326982,320759492,152,44720,223250,831,1712202471,3153000151,2379948163,4116027807,9039,600095737,124,126633,8204763694,9902647576,7094992924,6216444461,-,241210343,99232379,2467605,2205488,81180070
9710439,ᵃˡᵖʰᵃ HwaGangAm,240040,NTS,25,49,111327239,24065,273411745,League of Order,-,124796079,56553570,31732531,17548018,5493120,1492974,303366820,45,52769,209035,65,4161780398,4492632972,3183083610,3457302685,109756,292867168,61,115913,7182214046,7462031000,5500658648,5062228362,-,154850328,85282727,1827563,5098808,26320015
12110723,Papen,302194,TFS,25,40,111272068,24065,544578146,League of Order,-,126066362,52174019,31732531,18680998,8684520,3068941,377162867,384,69248,146126,992,1267939841,463292276,273360922,2059812965,4791,90827535,29,84747,11951358374,9806004601,6918503980,7100575252,-,164998086,297995898,5782562,2283714,73397169
8234268,ToZo,270514,WInd,25,381,111225644,24065,655290563,Wilderburg,-,111225644,54348475,31732531,17787858,7356780,647918,365946186,114,26663,222096,1051,2234178905,2166431788,1585706310,3441612072,32816,651530049,152,178905,9450649296,9302985477,7316605845,5725464086,-,143749260,463805564,11124924,4199329,32303654
3648125,nAKln,339030,wAo,25,92,111108058,24065,2314429498,League of Order,-,222160312,49207184,31734406,18680998,11485470,14529457,1204517383,5217,204527,401602,2974,1191781376,787983592,631353853,3718037581,517,12921799444,2792,199029,29061376185,28878671140,20560214151,18107753487,-,938785779,991178010,63661249,46654238,265233673
5039564,Gаrm,339030,wAo,25,92,111002399,24065,631091513,League of Order,-,137276329,53740380,31732531,18680998,6848490,3606222,419937376,60,80598,387204,342,3118618430,4083815502,2877803694,5379773718,46077,70000000,14,168732,9478561310,9847548718,6570739489,6558896410,-,440817794,132841746,2247410,4146450,50891797
8691132,Cirrus IM,196321,WTF,25,16,111000374,24065,244261600,Springwardens,-,111000374,53230655,31732531,18680998,7356190,974277,160731843,50,28070,74851,332,1293242007,1405808717,1214557869,2089431481,7659,89985935,19,75619,5668816755,6288447906,4337426816,4153376622,-,59148496,138728016,7748924,3299420,35291443
4612006,Scärlĕt ʕᵔᴥᵔʔฅ,196321,WTF,25,16,110959531,24065,558939587,League of Order,-,112589411,53150752,31732531,18680998,7395250,2041200,450965318,284,54023,173244,624,1150396404,1208475002,1020342616,2757669428,148,4101725660,854,177698,11847400869,13313149915,9949424552,6866865423,-,191597460,295723942,4434766,1483597,65533453
2102224,BigFiff,196321,WTF,25,16,110898369,24065,215508775,Wilderburg,-,110935899,52496840,31732531,18680998,7988000,1648816,179577562,176,31341,78348,764,1750674796,1596542983,1171342830,1220099239,1878,894876350,208,101240,3963094640,3899317136,2765412849,2374443172,-,58247223,137474026,7445345,4214660,7869895
4266771,YANKEE WOLF,284990,R4GE,25,51,110634784,51,464229285,League of Order,-,125005154,52237805,31732531,18680998,7983450,2531930,432853326,74,62562,139773,860,3417233583,4132601210,3396887048,4103258811,700,231503274,80,176188,9423904142,10206915500,7464366070,6563131290,-,132649810,298304934,9855011,6316294,17073291
2465521,Haste,196321,WTF,25,16,110589611,24065,323621159,League of Order,-,110589611,50677832,31732531,18680998,9106250,2015094,388963062,226,75028,92808,936,3285017895,2456802795,2127311690,3279154253,3587,32851763,9,141986,10602072126,9813104516,7131026207,5807565627,-,83730202,220941743,2415048,1104669,15299331
9677062,욜로라이프,270514,WInd,25,381,110577651,24065,652094033,League of Order,-,155277611,51702232,31732531,18680998,8461890,1167963,527326589,101,80076,231812,48,1204266667,1627040769,1203775314,3857995019,237,1136748067,231,124721,10804704711,11318795270,7640065210,6467022313,-,298587226,174007828,4027867,535679,174907386
717087,Naxøs,196321,WTF,25,16,110519073,24065,250445205,League of Order,-,110519073,53225494,31732531,18267538,7293510,800085,324776575,94,54074,127374,897,1357129905,1409105277,917047438,2965452070,240,55535961,17,112620,6893044051,8516761825,4944207163,4542002579,-,79693804,142493639,3062539,1452502,23647945
4793053,Łynx,339030,wAo,25,92,110461649,24065,1047986386,League of Order,-,125668389,52798200,31732531,18680998,7249920,3879875,636205822,375,88453,345756,1283,1686703131,1901906905,1456002173,4336892240,7193,2211141135,450,172615,12770392614,13185876896,8294219825,6778691059,-,526335283,442096545,4174903,6586588,68548380
9696150,ᵇᵉᵗᵃ Would U,240040,NTS,25,49,110339730,24065,308582450,League of Order,-,113482400,51608251,31732531,18680998,8149950,3323665,372773507,371,35558,229278,897,2180600468,2427528808,2149717250,3399406306,19149,2655867609,559,85631,10197655278,11287571671,9212143200,6223178969,-,153392107,77115579,7855743,3902619,66092479
13033341,MrDeCristo,302194,TFS,25,40,110289788,24065,235715662,League of Order,-,110461398,53526089,31732531,18680998,6350170,3076721,271626208,290,63984,63174,574,697949375,751236401,298131028,355487975,163,2913865526,655,46152,9381022631,10340643982,6827747914,4885940941,-,116284175,86974335,4710536,2373105,25229675
1655332,Yamaメ,339030,wAo,25,92,110282435,24065,756796644,League of Order,-,131927847,53287586,31732531,17787858,7474460,2495936,599823488,373,140280,482106,1185,1945155980,2300463666,1688906457,4250407713,505,230023162,62,75074,9331359616,10241552251,7450241110,6441253647,-,547545574,129885462,5035835,7342244,66797129
281861,乂SCARxFACE乂,305335,WB_A,25,249,110264839,24065,349013485,League of Order,-,133114461,52793630,31732531,17548018,8190660,4916917,671092629,797,280710,142423,1219,3169196781,3027144148,1488347696,6208010883,17230,1502236051,303,155876,22337675016,22664716286,8990522816,10255315953,-,203229232,107224787,7107683,4725507,26342376
10737669,ᴹʳx PhuThu,339030,wAo,25,92,110252046,24065,367647937,League of Order,-,110389522,53658903,31008215,18325858,7259070,3119373,411569904,141,89377,184802,225,1208778835,1827317247,1180413141,2883711888,667,80734852,19,66629,7875706941,9530039276,5554377761,4423925160,-,217336611,114060323,916708,1686945,33638526
1431120,ʷᴬᵒSHAKEnBAKE,339030,wAo,25,92,110139971,24065,398996284,League of Order,-,110139971,56340347,31732531,15134413,6932680,3092410,420383123,337,54491,205530,1686,415264082,565954202,417095712,851580243,10,340638883,98,80122,6526131460,7750392188,4751908530,4227339496,-,213415759,138838653,3003294,3091966,40376447
8536782,Slayer Star,302194,TFS,25,40,110049989,24065,447192963,League of Order,-,115338359,52420320,31732531,18347038,7250100,1206991,458227475,132,63662,206258,311,1254203393,2226069994,1725280202,3509933798,2181,1196535693,245,140444,8646635920,9873506272,6693948456,4877443412,-,206319295,133555014,23467359,7645957,76117255
